transcript_id	gene_id	filepath
ENST00000608883.1	ENSG00000273455.1	chr3/ENST00000608883.1_predictions.tsv
ENST00000564748.1	ENSG00000261758.2	chr3/ENST00000564748.1_predictions.tsv
ENST00000461864.8	ENSG00000239213.8	chr3/ENST00000461864.8_predictions.tsv
ENST00000462176.2	ENSG00000249407.1	chr3/ENST00000462176.2_predictions.tsv
ENST00000478772.6	ENSG00000239513.7	chr3/ENST00000478772.6_predictions.tsv
ENST00000566529.1	ENSG00000261146.1	chr3/ENST00000566529.1_predictions.tsv
ENST00000609721.1	ENSG00000272609.1	chr3/ENST00000609721.1_predictions.tsv
ENST00000624916.1	ENSG00000280399.1	chr3/ENST00000624916.1_predictions.tsv
ENST00000495287.1	ENSG00000244578.2	chr3/ENST00000495287.1_predictions.tsv
ENST00000418282.2	ENSG00000232416.3	chr3/ENST00000418282.2_predictions.tsv
ENST00000626175.1	ENSG00000281473.1	chr3/ENST00000626175.1_predictions.tsv
ENST00000608472.1	ENSG00000272656.1	chr3/ENST00000608472.1_predictions.tsv
ENST00000510068.5	ENSG00000248932.9	chr3/ENST00000510068.5_predictions.tsv
ENST00000512398.1	ENSG00000248790.1	chr3/ENST00000512398.1_predictions.tsv
ENST00000563865.1	ENSG00000261763.1	chr3/ENST00000563865.1_predictions.tsv
ENST00000506934.2	ENSG00000250543.2	chr3/ENST00000506934.2_predictions.tsv
ENST00000504735.1	ENSG00000251471.2	chr3/ENST00000504735.1_predictions.tsv
ENST00000503357.1	ENSG00000249290.5	chr3/ENST00000503357.1_predictions.tsv
ENST00000483759.2	ENSG00000251058.1	chr3/ENST00000483759.2_predictions.tsv
ENST00000513309.1	ENSG00000250433.2	chr3/ENST00000513309.1_predictions.tsv
ENST00000567488.1	ENSG00000261826.1	chr3/ENST00000567488.1_predictions.tsv
ENST00000513802.1	ENSG00000248773.1	chr3/ENST00000513802.1_predictions.tsv
ENST00000512277.1	ENSG00000251270.1	chr3/ENST00000512277.1_predictions.tsv
ENST00000507698.1	ENSG00000249417.1	chr3/ENST00000507698.1_predictions.tsv
ENST00000507770.1	ENSG00000250170.1	chr3/ENST00000507770.1_predictions.tsv
ENST00000492725.1	ENSG00000244124.1	chr3/ENST00000492725.1_predictions.tsv
ENST00000623415.1	ENSG00000279147.1	chr3/ENST00000623415.1_predictions.tsv
ENST00000460977.1	ENSG00000244327.1	chr3/ENST00000460977.1_predictions.tsv
ENST00000485338.2	ENSG00000239641.2	chr3/ENST00000485338.2_predictions.tsv
ENST00000476385.1	ENSG00000243818.8	chr3/ENST00000476385.1_predictions.tsv
ENST00000497652.5	ENSG00000241570.8	chr3/ENST00000497652.5_predictions.tsv
ENST00000597953.3	ENSG00000268129.3	chr3/ENST00000597953.3_predictions.tsv
ENST00000492307.1	ENSG00000243733.1	chr3/ENST00000492307.1_predictions.tsv
ENST00000483262.1	ENSG00000241679.3	chr3/ENST00000483262.1_predictions.tsv
ENST00000491347.1	ENSG00000240888.1	chr3/ENST00000491347.1_predictions.tsv
ENST00000479030.1	ENSG00000240012.1	chr3/ENST00000479030.1_predictions.tsv
ENST00000490153.1	ENSG00000244493.1	chr3/ENST00000490153.1_predictions.tsv
ENST00000624647.1	ENSG00000280397.1	chr3/ENST00000624647.1_predictions.tsv
ENST00000495382.1	ENSG00000244358.1	chr3/ENST00000495382.1_predictions.tsv
ENST00000494509.1	ENSG00000240095.1	chr3/ENST00000494509.1_predictions.tsv
ENST00000567714.1	ENSG00000261051.1	chr3/ENST00000567714.1_predictions.tsv
ENST00000480247.1	ENSG00000243415.2	chr3/ENST00000480247.1_predictions.tsv
ENST00000490375.1	ENSG00000240032.1	chr3/ENST00000490375.1_predictions.tsv
ENST00000624849.1	ENSG00000279320.1	chr3/ENST00000624849.1_predictions.tsv
ENST00000473817.1	ENSG00000241457.1	chr3/ENST00000473817.1_predictions.tsv
ENST00000473299.1	ENSG00000243620.3	chr3/ENST00000473299.1_predictions.tsv
ENST00000471638.1	ENSG00000242671.2	chr3/ENST00000471638.1_predictions.tsv
ENST00000462168.2	ENSG00000241202.2	chr3/ENST00000462168.2_predictions.tsv
ENST00000470739.1	ENSG00000239661.1	chr3/ENST00000470739.1_predictions.tsv
ENST00000467198.1	ENSG00000239922.3	chr3/ENST00000467198.1_predictions.tsv
ENST00000490465.1	ENSG00000241131.3	chr3/ENST00000490465.1_predictions.tsv
ENST00000460324.3	ENSG00000243347.3	chr3/ENST00000460324.3_predictions.tsv
ENST00000469812.2	ENSG00000242440.3	chr3/ENST00000469812.2_predictions.tsv
ENST00000488190.1	ENSG00000240521.1	chr3/ENST00000488190.1_predictions.tsv
ENST00000492461.1	ENSG00000239718.1	chr3/ENST00000492461.1_predictions.tsv
ENST00000489011.1	ENSG00000244468.2	chr3/ENST00000489011.1_predictions.tsv
ENST00000496491.2	ENSG00000240541.4	chr3/ENST00000496491.2_predictions.tsv
ENST00000462931.1	ENSG00000243885.1	chr3/ENST00000462931.1_predictions.tsv
ENST00000463167.1	ENSG00000241985.1	chr3/ENST00000463167.1_predictions.tsv
ENST00000479752.1	ENSG00000241313.3	chr3/ENST00000479752.1_predictions.tsv
ENST00000323689.9	ENSG00000242791.3	chr3/ENST00000323689.9_predictions.tsv
ENST00000464673.2	ENSG00000243321.4	chr3/ENST00000464673.2_predictions.tsv
ENST00000474444.1	ENSG00000241048.2	chr3/ENST00000474444.1_predictions.tsv
ENST00000498005.2	ENSG00000244541.7	chr3/ENST00000498005.2_predictions.tsv
ENST00000471222.3	ENSG00000243550.4	chr3/ENST00000471222.3_predictions.tsv
ENST00000463755.1	ENSG00000240137.9	chr3/ENST00000463755.1_predictions.tsv
ENST00000461943.1	ENSG00000244265.3	chr3/ENST00000461943.1_predictions.tsv
ENST00000469268.1	ENSG00000243273.2	chr3/ENST00000469268.1_predictions.tsv
ENST00000492731.2	ENSG00000241151.2	chr3/ENST00000492731.2_predictions.tsv
ENST00000483843.6	ENSG00000242908.7	chr3/ENST00000483843.6_predictions.tsv
ENST00000482382.2	ENSG00000239941.2	chr3/ENST00000482382.2_predictions.tsv
ENST00000608395.3	ENSG00000229619.6	chr3/ENST00000608395.3_predictions.tsv
ENST00000463255.1	ENSG00000243305.2	chr3/ENST00000463255.1_predictions.tsv
ENST00000498457.1	ENSG00000241220.2	chr3/ENST00000498457.1_predictions.tsv
ENST00000493214.2	ENSG00000238755.3	chr3/ENST00000493214.2_predictions.tsv
ENST00000623038.1	ENSG00000237787.5	chr3/ENST00000623038.1_predictions.tsv
ENST00000463297.1	ENSG00000243486.1	chr3/ENST00000463297.1_predictions.tsv
ENST00000491862.6	ENSG00000243069.9	chr3/ENST00000491862.6_predictions.tsv
ENST00000623249.1	ENSG00000279305.1	chr3/ENST00000623249.1_predictions.tsv
ENST00000498604.1	ENSG00000243861.1	chr3/ENST00000498604.1_predictions.tsv
ENST00000478814.1	ENSG00000243969.2	chr3/ENST00000478814.1_predictions.tsv
ENST00000486545.1	ENSG00000243953.2	chr3/ENST00000486545.1_predictions.tsv
ENST00000484721.2	ENSG00000240666.2	chr3/ENST00000484721.2_predictions.tsv
ENST00000462531.1	ENSG00000241336.3	chr3/ENST00000462531.1_predictions.tsv
ENST00000470024.1	ENSG00000242790.1	chr3/ENST00000470024.1_predictions.tsv
ENST00000475196.1	ENSG00000239508.1	chr3/ENST00000475196.1_predictions.tsv
ENST00000472913.2	ENSG00000242925.2	chr3/ENST00000472913.2_predictions.tsv
ENST00000399242.3	ENSG00000214919.3	chr3/ENST00000399242.3_predictions.tsv
ENST00000473876.1	ENSG00000240596.1	chr3/ENST00000473876.1_predictions.tsv
ENST00000467794.1	ENSG00000242370.1	chr3/ENST00000467794.1_predictions.tsv
ENST00000609190.1	ENSG00000272990.1	chr3/ENST00000609190.1_predictions.tsv
ENST00000492937.1	ENSG00000243926.4	chr3/ENST00000492937.1_predictions.tsv
ENST00000471357.1	ENSG00000243629.3	chr3/ENST00000471357.1_predictions.tsv
ENST00000469196.2	ENSG00000241544.3	chr3/ENST00000469196.2_predictions.tsv
ENST00000467995.7	ENSG00000241135.9	chr3/ENST00000467995.7_predictions.tsv
ENST00000491909.1	ENSG00000239716.1	chr3/ENST00000491909.1_predictions.tsv
ENST00000498241.1	ENSG00000242536.3	chr3/ENST00000498241.1_predictions.tsv
ENST00000475981.6	ENSG00000243150.7	chr3/ENST00000475981.6_predictions.tsv
ENST00000607624.1	ENSG00000272087.1	chr3/ENST00000607624.1_predictions.tsv
ENST00000477589.6	ENSG00000240207.8	chr3/ENST00000477589.6_predictions.tsv
ENST00000606839.1	ENSG00000271778.1	chr3/ENST00000606839.1_predictions.tsv
ENST00000607044.1	ENSG00000272247.1	chr3/ENST00000607044.1_predictions.tsv
ENST00000624004.1	ENSG00000279311.1	chr3/ENST00000624004.1_predictions.tsv
ENST00000460574.1	ENSG00000241211.2	chr3/ENST00000460574.1_predictions.tsv
ENST00000497452.5	ENSG00000244040.8	chr3/ENST00000497452.5_predictions.tsv
ENST00000471921.2	ENSG00000242107.3	chr3/ENST00000471921.2_predictions.tsv
ENST00000566372.1	ENSG00000260572.2	chr3/ENST00000566372.1_predictions.tsv
ENST00000473595.1	ENSG00000240567.1	chr3/ENST00000473595.1_predictions.tsv
ENST00000497285.2	ENSG00000240354.2	chr3/ENST00000497285.2_predictions.tsv
ENST00000490357.1	ENSG00000241168.1	chr3/ENST00000490357.1_predictions.tsv
ENST00000470546.5	ENSG00000241369.7	chr3/ENST00000470546.5_predictions.tsv
ENST00000477099.1	ENSG00000240792.2	chr3/ENST00000477099.1_predictions.tsv
ENST00000497379.3	ENSG00000241767.3	chr3/ENST00000497379.3_predictions.tsv
ENST00000472120.1	ENSG00000239205.2	chr3/ENST00000472120.1_predictions.tsv
ENST00000470138.5	ENSG00000244128.10	chr3/ENST00000470138.5_predictions.tsv
ENST00000495159.1	ENSG00000244321.1	chr3/ENST00000495159.1_predictions.tsv
ENST00000496403.1	ENSG00000240033.1	chr3/ENST00000496403.1_predictions.tsv
ENST00000498413.1	ENSG00000241669.1	chr3/ENST00000498413.1_predictions.tsv
ENST00000470523.2	ENSG00000244706.5	chr3/ENST00000470523.2_predictions.tsv
ENST00000496247.1	ENSG00000241882.1	chr3/ENST00000496247.1_predictions.tsv
ENST00000484765.2	ENSG00000242268.4	chr3/ENST00000484765.2_predictions.tsv
ENST00000609121.1	ENSG00000272797.1	chr3/ENST00000609121.1_predictions.tsv
ENST00000609103.1	ENSG00000273177.1	chr3/ENST00000609103.1_predictions.tsv
ENST00000494900.2	ENSG00000241383.3	chr3/ENST00000494900.2_predictions.tsv
ENST00000480669.1	ENSG00000241479.1	chr3/ENST00000480669.1_predictions.tsv
ENST00000469794.1	ENSG00000242795.2	chr3/ENST00000469794.1_predictions.tsv
ENST00000602385.2	ENSG00000270141.4	chr3/ENST00000602385.2_predictions.tsv
ENST00000602879.2	ENSG00000269889.2	chr3/ENST00000602879.2_predictions.tsv
ENST00000602342.1	ENSG00000269984.1	chr3/ENST00000602342.1_predictions.tsv
ENST00000602913.1	ENSG00000270135.1	chr3/ENST00000602913.1_predictions.tsv
ENST00000602835.1	ENSG00000270096.1	chr3/ENST00000602835.1_predictions.tsv
ENST00000483289.3	ENSG00000239219.3	chr3/ENST00000483289.3_predictions.tsv
ENST00000479626.1	ENSG00000240373.1	chr3/ENST00000479626.1_predictions.tsv
ENST00000466291.1	ENSG00000239628.1	chr3/ENST00000466291.1_predictions.tsv
ENST00000468232.1	ENSG00000242578.1	chr3/ENST00000468232.1_predictions.tsv
ENST00000497988.1	ENSG00000244738.1	chr3/ENST00000497988.1_predictions.tsv
ENST00000473110.1	ENSG00000239739.1	chr3/ENST00000473110.1_predictions.tsv
ENST00000467896.3	ENSG00000240497.4	chr3/ENST00000467896.3_predictions.tsv
ENST00000449106.2	ENSG00000234717.3	chr3/ENST00000449106.2_predictions.tsv
ENST00000456146.1	ENSG00000235943.1	chr3/ENST00000456146.1_predictions.tsv
ENST00000623304.1	ENSG00000279862.1	chr3/ENST00000623304.1_predictions.tsv
ENST00000418839.2	ENSG00000223387.7	chr3/ENST00000418839.2_predictions.tsv
ENST00000447709.1	ENSG00000237473.3	chr3/ENST00000447709.1_predictions.tsv
ENST00000423873.5	ENSG00000228213.5	chr3/ENST00000423873.5_predictions.tsv
ENST00000453180.6	ENSG00000230292.6	chr3/ENST00000453180.6_predictions.tsv
ENST00000424690.1	ENSG00000226779.1	chr3/ENST00000424690.1_predictions.tsv
ENST00000426315.1	ENSG00000225552.2	chr3/ENST00000426315.1_predictions.tsv
ENST00000562617.1	ENSG00000260217.1	chr3/ENST00000562617.1_predictions.tsv
ENST00000434969.2	ENSG00000223715.4	chr3/ENST00000434969.2_predictions.tsv
ENST00000451289.1	ENSG00000228308.2	chr3/ENST00000451289.1_predictions.tsv
ENST00000454723.2	ENSG00000231310.4	chr3/ENST00000454723.2_predictions.tsv
ENST00000425388.2	ENSG00000203645.3	chr3/ENST00000425388.2_predictions.tsv
ENST00000457125.2	ENSG00000226782.3	chr3/ENST00000457125.2_predictions.tsv
ENST00000442937.6	ENSG00000228221.7	chr3/ENST00000442937.6_predictions.tsv
ENST00000456755.1	ENSG00000236385.2	chr3/ENST00000456755.1_predictions.tsv
ENST00000436078.5	ENSG00000231574.8	chr3/ENST00000436078.5_predictions.tsv
ENST00000603299.1	ENSG00000270321.3	chr3/ENST00000603299.1_predictions.tsv
ENST00000439810.6	ENSG00000223930.10	chr3/ENST00000439810.6_predictions.tsv
ENST00000455307.5	ENSG00000223941.5	chr3/ENST00000455307.5_predictions.tsv
ENST00000437488.5	ENSG00000237978.7	chr3/ENST00000437488.5_predictions.tsv
ENST00000435560.1	ENSG00000229102.2	chr3/ENST00000435560.1_predictions.tsv
ENST00000569932.1	ENSG00000260743.1	chr3/ENST00000569932.1_predictions.tsv
ENST00000600539.1	ENSG00000242539.2	chr3/ENST00000600539.1_predictions.tsv
ENST00000608131.1	ENSG00000272699.1	chr3/ENST00000608131.1_predictions.tsv
ENST00000608818.1	ENSG00000272910.1	chr3/ENST00000608818.1_predictions.tsv
ENST00000610007.1	ENSG00000272660.1	chr3/ENST00000610007.1_predictions.tsv
ENST00000466064.1	ENSG00000243799.1	chr3/ENST00000466064.1_predictions.tsv
ENST00000462801.3	ENSG00000244302.3	chr3/ENST00000462801.3_predictions.tsv
ENST00000488262.1	ENSG00000241696.3	chr3/ENST00000488262.1_predictions.tsv
ENST00000472596.1	ENSG00000239774.2	chr3/ENST00000472596.1_predictions.tsv
ENST00000495357.1	ENSG00000243187.2	chr3/ENST00000495357.1_predictions.tsv
ENST00000493116.6	ENSG00000242808.13	chr3/ENST00000493116.6_predictions.tsv
ENST00000460993.2	ENSG00000241231.3	chr3/ENST00000460993.2_predictions.tsv
ENST00000482559.1	ENSG00000239381.8	chr3/ENST00000482559.1_predictions.tsv
ENST00000482787.7	ENSG00000242512.10	chr3/ENST00000482787.7_predictions.tsv
ENST00000462382.1	ENSG00000240478.1	chr3/ENST00000462382.1_predictions.tsv
ENST00000473893.2	ENSG00000242012.2	chr3/ENST00000473893.2_predictions.tsv
ENST00000496220.1	ENSG00000241098.2	chr3/ENST00000496220.1_predictions.tsv
ENST00000492416.3	ENSG00000238837.4	chr3/ENST00000492416.3_predictions.tsv
ENST00000565024.1	ENSG00000260377.1	chr3/ENST00000565024.1_predictions.tsv
ENST00000488882.1	ENSG00000240063.2	chr3/ENST00000488882.1_predictions.tsv
ENST00000608000.1	ENSG00000273261.1	chr3/ENST00000608000.1_predictions.tsv
ENST00000471731.2	ENSG00000243368.2	chr3/ENST00000471731.2_predictions.tsv
ENST00000491676.2	ENSG00000242522.2	chr3/ENST00000491676.2_predictions.tsv
ENST00000425008.3	ENSG00000233885.7	chr3/ENST00000425008.3_predictions.tsv
ENST00000422946.1	ENSG00000223882.1	chr3/ENST00000422946.1_predictions.tsv
ENST00000431427.1	ENSG00000238020.1	chr3/ENST00000431427.1_predictions.tsv
ENST00000608232.6	ENSG00000272721.6	chr3/ENST00000608232.6_predictions.tsv
ENST00000419960.2	ENSG00000224153.4	chr3/ENST00000419960.2_predictions.tsv
ENST00000451348.1	ENSG00000227509.1	chr3/ENST00000451348.1_predictions.tsv
ENST00000421870.1	ENSG00000230215.1	chr3/ENST00000421870.1_predictions.tsv
ENST00000610001.2	ENSG00000272970.6	chr3/ENST00000610001.2_predictions.tsv
ENST00000457449.1	ENSG00000229433.3	chr3/ENST00000457449.1_predictions.tsv
ENST00000417720.1	ENSG00000223358.5	chr3/ENST00000417720.1_predictions.tsv
ENST00000296270.1	ENSG00000163915.7	chr3/ENST00000296270.1_predictions.tsv
ENST00000453370.1	ENSG00000234197.1	chr3/ENST00000453370.1_predictions.tsv
ENST00000414102.6	ENSG00000234548.8	chr3/ENST00000414102.6_predictions.tsv
ENST00000427914.5	ENSG00000224406.7	chr3/ENST00000427914.5_predictions.tsv
ENST00000456535.1	ENSG00000226859.1	chr3/ENST00000456535.1_predictions.tsv
ENST00000354642.4	ENSG00000197099.9	chr3/ENST00000354642.4_predictions.tsv
ENST00000577781.1	ENSG00000263826.1	chr3/ENST00000577781.1_predictions.tsv
ENST00000434957.1	ENSG00000231724.1	chr3/ENST00000434957.1_predictions.tsv
ENST00000419745.1	ENSG00000232233.2	chr3/ENST00000419745.1_predictions.tsv
ENST00000422718.1	ENSG00000226482.1	chr3/ENST00000422718.1_predictions.tsv
ENST00000356133.3	ENSG00000198491.3	chr3/ENST00000356133.3_predictions.tsv
ENST00000624716.1	ENSG00000280270.1	chr3/ENST00000624716.1_predictions.tsv
ENST00000440726.1	ENSG00000228952.1	chr3/ENST00000440726.1_predictions.tsv
ENST00000449623.6	ENSG00000228804.6	chr3/ENST00000449623.6_predictions.tsv
ENST00000433178.1	ENSG00000224049.1	chr3/ENST00000433178.1_predictions.tsv
ENST00000413056.1	ENSG00000236864.1	chr3/ENST00000413056.1_predictions.tsv
ENST00000446091.1	ENSG00000224187.2	chr3/ENST00000446091.1_predictions.tsv
ENST00000449845.2	ENSG00000234238.3	chr3/ENST00000449845.2_predictions.tsv
ENST00000605573.3	ENSG00000270959.3	chr3/ENST00000605573.3_predictions.tsv
ENST00000623801.1	ENSG00000279891.1	chr3/ENST00000623801.1_predictions.tsv
ENST00000434996.2	ENSG00000224563.2	chr3/ENST00000434996.2_predictions.tsv
ENST00000444488.3	ENSG00000234076.3	chr3/ENST00000444488.3_predictions.tsv
ENST00000425454.1	ENSG00000230115.1	chr3/ENST00000425454.1_predictions.tsv
ENST00000412203.2	ENSG00000225764.4	chr3/ENST00000412203.2_predictions.tsv
ENST00000438156.1	ENSG00000228730.2	chr3/ENST00000438156.1_predictions.tsv
ENST00000430375.1	ENSG00000233308.3	chr3/ENST00000430375.1_predictions.tsv
ENST00000439804.6	ENSG00000223812.9	chr3/ENST00000439804.6_predictions.tsv
ENST00000452657.5	ENSG00000232353.5	chr3/ENST00000452657.5_predictions.tsv
ENST00000414920.2	ENSG00000231383.2	chr3/ENST00000414920.2_predictions.tsv
ENST00000443165.1	ENSG00000230126.1	chr3/ENST00000443165.1_predictions.tsv
ENST00000452848.1	ENSG00000226709.1	chr3/ENST00000452848.1_predictions.tsv
ENST00000414895.1	ENSG00000232130.1	chr3/ENST00000414895.1_predictions.tsv
ENST00000414634.1	ENSG00000236508.1	chr3/ENST00000414634.1_predictions.tsv
ENST00000431512.1	ENSG00000225473.2	chr3/ENST00000431512.1_predictions.tsv
ENST00000444085.1	ENSG00000224855.5	chr3/ENST00000444085.1_predictions.tsv
ENST00000445168.2	ENSG00000229155.3	chr3/ENST00000445168.2_predictions.tsv
ENST00000397645.2	ENSG00000214146.4	chr3/ENST00000397645.2_predictions.tsv
ENST00000426616.1	ENSG00000238043.2	chr3/ENST00000426616.1_predictions.tsv
ENST00000432154.5	ENSG00000230102.9	chr3/ENST00000432154.5_predictions.tsv
ENST00000615240.1	ENSG00000276407.6	chr3/ENST00000615240.1_predictions.tsv
ENST00000418353.2	ENSG00000232874.2	chr3/ENST00000418353.2_predictions.tsv
ENST00000455821.1	ENSG00000238097.4	chr3/ENST00000455821.1_predictions.tsv
ENST00000440556.1	ENSG00000228271.3	chr3/ENST00000440556.1_predictions.tsv
ENST00000414120.1	ENSG00000214145.9	chr3/ENST00000414120.1_predictions.tsv
ENST00000448892.2	ENSG00000233058.4	chr3/ENST00000448892.2_predictions.tsv
ENST00000455557.2	ENSG00000244675.2	chr3/ENST00000455557.2_predictions.tsv
ENST00000453671.6	ENSG00000231770.9	chr3/ENST00000453671.6_predictions.tsv
ENST00000447139.3	ENSG00000229334.3	chr3/ENST00000447139.3_predictions.tsv
ENST00000609789.1	ENSG00000272707.1	chr3/ENST00000609789.1_predictions.tsv
ENST00000423318.1	ENSG00000237222.5	chr3/ENST00000423318.1_predictions.tsv
ENST00000422271.1	ENSG00000230401.2	chr3/ENST00000422271.1_predictions.tsv
ENST00000427064.1	ENSG00000238031.1	chr3/ENST00000427064.1_predictions.tsv
ENST00000458531.1	ENSG00000233303.1	chr3/ENST00000458531.1_predictions.tsv
ENST00000447975.1	ENSG00000230266.3	chr3/ENST00000447975.1_predictions.tsv
ENST00000419899.1	ENSG00000229325.1	chr3/ENST00000419899.1_predictions.tsv
ENST00000426109.1	ENSG00000223711.3	chr3/ENST00000426109.1_predictions.tsv
ENST00000423600.1	ENSG00000229178.1	chr3/ENST00000423600.1_predictions.tsv
ENST00000445707.3	ENSG00000242086.9	chr3/ENST00000445707.3_predictions.tsv
ENST00000429834.2	ENSG00000223783.2	chr3/ENST00000429834.2_predictions.tsv
ENST00000458180.1	ENSG00000224614.3	chr3/ENST00000458180.1_predictions.tsv
ENST00000457079.4	ENSG00000224652.5	chr3/ENST00000457079.4_predictions.tsv
ENST00000425275.1	ENSG00000228028.2	chr3/ENST00000425275.1_predictions.tsv
ENST00000452051.2	ENSG00000235897.2	chr3/ENST00000452051.2_predictions.tsv
ENST00000442941.2	ENSG00000225822.5	chr3/ENST00000442941.2_predictions.tsv
ENST00000610042.1	ENSG00000273013.1	chr3/ENST00000610042.1_predictions.tsv
ENST00000441644.3	ENSG00000232065.3	chr3/ENST00000441644.3_predictions.tsv
ENST00000432047.4	ENSG00000230732.4	chr3/ENST00000432047.4_predictions.tsv
ENST00000447775.1	ENSG00000225578.1	chr3/ENST00000447775.1_predictions.tsv
ENST00000415244.1	ENSG00000228109.3	chr3/ENST00000415244.1_predictions.tsv
ENST00000430666.1	ENSG00000227375.7	chr3/ENST00000430666.1_predictions.tsv
ENST00000438408.1	ENSG00000235126.2	chr3/ENST00000438408.1_predictions.tsv
ENST00000420213.1	ENSG00000237167.2	chr3/ENST00000420213.1_predictions.tsv
ENST00000608206.1	ENSG00000272989.1	chr3/ENST00000608206.1_predictions.tsv
ENST00000608482.1	ENSG00000273308.2	chr3/ENST00000608482.1_predictions.tsv
ENST00000424493.1	ENSG00000236833.2	chr3/ENST00000424493.1_predictions.tsv
ENST00000610089.1	ENSG00000273375.1	chr3/ENST00000610089.1_predictions.tsv
ENST00000454526.1	ENSG00000234136.1	chr3/ENST00000454526.1_predictions.tsv
ENST00000423460.1	ENSG00000232832.2	chr3/ENST00000423460.1_predictions.tsv
ENST00000618815.1	ENSG00000275426.1	chr4/ENST00000618815.1_predictions.tsv
ENST00000631198.1	ENSG00000281016.2	chr4/ENST00000631198.1_predictions.tsv
ENST00000609771.1	ENSG00000272885.1	chr4/ENST00000609771.1_predictions.tsv
